answers
"C'est rigolo, on annule les concerts de cette fille pour une enquête ouverte, mais on ne suspend pas les personnes du gouvernement (ou d'autorité publique) qui ont 17 enquêtes ouvertes contre eux (type agressions sur des femmes toussa toussa).. la justice à 2 vitesses..."
"Non, surtout que quand des artistes masculins sont  poursuivis pour violence ou agression se*uelle tout le monde fait l'autruche et ils peuvent faire leur concert (cf le Hellfest)"
Oui
Oui
Non
"Non, notre liberté d'expression est atteinte à chaque fois qu'une chose de ce genre arrive. Nous avons le droit de ne pas être d'accord et de critiquer un gouvernement, d'autant plus si il n'entre pas dans nos valeurs. Cela montre juste le position politique de la ville, bientôt ils fouineront et vérifieront quel artiste a voté qui avant de les autoriser à se produire dans la ville."
Non !
Oui
Oui
Non elle dit tout haut ce que tous le monde pense tout bas
"Oui, ses propos ne sont pas un avis, c’est un appel au meurtre. Avant de les écouter je trouvais honteux d’annuler un concert. Mais elle y est allée très très très fort et ça va être dur de la défendre 😮"
Non
Non
@william_rvl_ lis la 5
Sans opinion
Oui
Oui
"Non, parce que imaginer des choses ne veut pas dire qu'elle va le faire. Et ça montre encore une fois que la démocratie française est attaquée de toute part par son propre gouvernement"
"Non, il faut arrêter de censurer dès qu'on parle du président ou du gouvernement. Dès qu'une chose touche notre fier gouvernement, ils doivent absolument bloquer ça. Ça prouve la faiblesse de notre état actuel."
Non. La liberté d'expression ce n'est pas que quand ça va dans le sens du gouvernement.
"Non. On est plus Charlie, c'est ça?"
"Oui, du lynchage c'est pas de la liberté d'expression"
Non
Oui
Non
"Oui, la France est quand même de base censé être un pays de respect où la violence gratuite n'est pas la solution. Macron à quand même été élu, assumer vos erreurs."
Tous les gens qui défendent la liberté d’expression mais qui considèrent qu’il faut virer le RN des médias car leurs opinions sont trop radicaux…
Non non non soutien à @iziamusic c’est quoi ce pays où on peut plus critiquer l’autre Jupiter
3racha 🤌
"Non, et je ne suis pas la première personne à dire :Où est passé le pays de ""Je suis Charlie"" où une liberté d’expression radicale (même au risque de choquer certaines parties de la population) était défendue ?"
"Pas de postes sur l'hommage rendu à Léon Gautier, un héros de la seconde guerre mondiale, pas de postes sur le jugement d'un chauffard en refus d'obtempérer et qui tue trois personnes innnocentes, pas de poste sur la mort du pompier lors des émeutes, pas de poste sur les anticasseurs ou sur les conséquences des sa âgés, destruction et pillages de mairies, barstabacs et de je ne sais combien de commerces, pas de poste sur  le fait que de nombreux parlementaires ou figures de la gauche/gauche radicale n'est pas dénoncer voir encourager les destructions, ni sur la dures vie des forces de l'ordre lors des émeutes mais par contre des postes sur des hypothétiques interdictions des réseaux sociaux, d'un jeune qui meurt dans des émeutes accablants les policiers ou encore des débats stériles sur une interdiction de concerts la ça y va, je me demande de plus en plus de la pertinence de certains postes mais également de l' ""impartialité"" politique de ce compte, cordialement"
"Biensure, que le concert devrait être annulé parce que ce type de comportement avec la foule qu'il y a derrière pourrait causer des conséquences graves à l'ordre public mieux vaut prévenir que guérir."
"Oui, la mairie de Marcq fait ce qu’elle veut. Les gens qui parlent de liberté d’expression ont tort, il y a d’autres moyens moins violents de critiquer le gouvernement, les propos d’Izïa sont intolérables."
Vos « petits anges » vous les défendez mais ils seraient correctement éduqués ça n’arriverai pas tout ça
Non
Merci pour le partage 🙏
"Oui. Et pour ceux qui répondent par ""liberté d'expression"", faudra revoir le principe. La liberté des uns s'arrête où celle des autres commence. Or,  les propos d'Isïa ne sont en rien des critiques mais des insultes, et bien poussées, donc rien de constructif. Elle appelle carrément au lynchage et au meurtre: ce qui est donc répréhensible par la loi. Elle risque d'être poursuivie en justice et il est donc normal que des mesures soient prises."
"Non, on est clairement sur un deux poids deux mesures anti démocratique. Critiquer un gouvernement est autorisé, sinon on vit en dictature."
Oui elle a pas a parlé comme ça
Non c est vrmt la dictature sinon
"Oui elle est allée trop loin. Il s'agit d'un appel à la violence, surtout dans le contexte actuel de violences urbaines. C'est inacceptable de mon point de vue. Liberté d'expression est hors sujet ici."
Oui
"Non, des propos pouvant être considérés comme violent pour certains, qui restent pourtant des propos face à la violence quotidienne que nous impose ce gouvernement à tous les points de vu. Sa critique est plus que bienvenu notamment de la part des artistes, la censurer constitue un énorme problème dans une société dite de libertés."
"Les gens qui parlent de liberté d'expression me désolent... Il y a une différence entre la liberté d'expression qui permet de dire qu'on n'est pas d'accord avec une opinion, et appeler publiquement au lynchage, au meurtre et à la torture de quelqu'un"
"Inacceptable les propos de Izia Higelin, quelle déception !"
Oui
Annoncer je ne sais pas mais annuler peut-être Au vu de la gravité des propos tenus Même si on n’aime pas notre président comme beaucoup On ne peut pas appeler au meurtre et à des violences physiques en vers ça personne Il y a un minimum de respect avoir La violence ne mène à rien
non
Oui
Oui
"Oui, c'est la loi, que ce soit Macron ou monsieur bidule, on ne tient pas ce genre de propos"
Non
"Totalement. Le fait de vouloir la maintenir signifierait soutenir ses propos et l’encourager à continuer. Même si le maire n’est pas du même bord politique que Macron, il doit l’annuler car il fait tout de même parti de la classe politique française"
"Toujours parler des "" petits anges "" mais le pompier mort, tu en as fait une publication ? Il etait pas assez important ?"
"Oui, la liberté d’expression n’autorise pas tout. Un appel au meurtre sort de ce cadre. Ce n’est plus une opinion, c’est un délit."
"Non, en démocratie, on est libre d’exprimer son opposition politique."
"Oui, totalement, indépendamment de ce que je pense de Macron, cela reste le Président de la République. Au delà de cela, c'est une vraie réflexion sur la liberté d'expression, quand on a une communauté on doit prendre conscience de ses responsabilités."
"Quand est-ce qu'on parle de nos militaires mort au combat? de nos forces de l'ordre qui sont aussi victime de harcèlement et de violence? pourquoi toujours dans un sens et pas dans l'autre ? c'est triste de voir quelqu'un dans cet état alors qu'il défend ses revendiquation, mais ça arrive des 2 côtés"
"Non, la liberté dans ce pays commence à diminuer en flèche"
Non. Mais la flemme d'argumenter puisque l'espace commentaire d'hugodecrypte n'est plus que rempli de fachos baignant dans leur malhonnêteté intellectuelle.
"Non, elle a le droit de s'exprimer, nous sommes en démocratie. Pourquoi priver de festivités des gens qui n'ont rien fait..."
Non car la France est fucking Charlie 😏 (quand ça l'arrange)
"Non, c'est une grave atteinte (une de plus) à la liberté d'expression. Macron se rêve en monarque, il faut lui rappeler que nous sommes en démocratie."
"Oui, elle a ses convictions mais dire qu'elle voudrait le tabasser jusqu'au sang, c'est de l'incitation à la haine"
"Oui, si elle avait critiqué OK, mais souhaiter un lynchage c’est bien évidemment aller trop loin"
Oui elle devrait même recevoir une contravention pour incitation au meurtre
"à chaque fois il y ait des bavure (même petite) , il faut que l'affaire de Adama Traore soit remis sur la table par sa famille , c'est grave"
"Oui, demander le lynchage d’une personne c’est grave"
"Rappelons que ce bon vieux Youssouf à tapé une policière juste avant d'être interpelé+ il dit clairement "" je bougerai pas"" et il fuit. Bien fait pour lui"
Non elle a le droit a la liberté d'expression comme tout le monde et c'est injuste de priver les gens d'une artiste pour qui ils ont payé des billets. Et puis elle a fait qu'imaginer
"Mdrrrr toujours la même chose hein, toujours mettre en avant ce genre de victime. Par contre parlé du projet de loi voté il y a quelques jours pour un appel obligatoire de tout les citoyens en cas de guerre t'en parle pas ça hein 😅"
Non!! Non!!! Elle est libre de penser ce qu’elle veut comme les policiers et gendarme sont “ libres “ de nous insulter pcq on est noirs
"Une manif non autorisée les flics vont pas faire de la distribution de friandises, vous faites que de vous plaindre alors que juste la police fait son travail, t'a pas le droit de venir alors tu n'y va pas, faut arrêter de chercher les enmerdes srx"
"Une interpellation n’est pas « musclée », elle est violente…"
"Par contre Youssouf Traoré a eu de multiples blessures, pas qu'à l'œil."
"Non, c'est la liberté d'expression, si on autorise des fachos et des nazis à chanter la mort de certains groupes et certains politiques, empêcher une artiste de se produire parce qu'elle a parlé de lyncher un élu constitue une atteinte à la liberté d'expression"
Non caricature = liberté d'expression
Pauvre chou j'imagine quil navait rien fait de mal
"Non, la liberté d'expression doit primer sur la bien pensance actuelle.. un état ou les gens sont muselés du fait de leurs propos annonce le basculement d'une démocratie en dictature ou état totalitaire."
"Oui, elle n’a pas fais une critique constructive d’Emmanuel Macron, elle s’est juste amusée du fait que ça serait bien qu’il soit là pour que tout le monde puisse lui taper dessus.Ça n’a rien d’intelligent donc pour moi c’est justifié.Et bonne journée aux gens qui me traiteront de mouton 😘"
"Oui. Comment peut-on parler de liberté d’expression alors qu’on est sur un appel au meurtre, avec une image aussi violente, du President de la Republique ? Honteux."
Par contre les chanteurs violents et v.oleurs y a pas de soucis pour faire leur concert hein 👌
"Non non et non, on annule des concerts pour des critiques, on qualifie une réalisatrice de pourrie gatée et d'ingrate quand elle fait un discours, on annule une émission de radio qui se moque trop du pouvoir, le directeur d'un théâtre lyonnais se fait couper toute ses subventions régionales suite à une critique publique de la politique culturelle de Wauquiez,... il y a 8 ans tout le monde était Charlie, maintenant le gouvernement attend des artistes des postures qui ne le dérangent pas, sous peine d'annulation, de privation. L'art fait partie des contre pouvoirs dans une démocratie, au même titre que la presse, les associations, les syndicats et les oppositions politiques. Ce gouvernement ne supporte pas la critique et cherche à nuire à chaque personne ou organisme qui ne va pas dans son sens, ce n'est pas normal en démocratie. Et j'ajouterai pour les gens s'émeuvent autant des paroles d'Izia : c'est drôle mais j'ai l'intime conviction que concernant les Polanski et autres pourris, vous défendez ardemment la fameuse ""séparation de l'homme de l'artiste"", ça va le deux poids deux mesures ?"
"La famille Traoré est une famille de délinquants. Adama en était un multirécidiviste et tentait de fuir lorsqu'il a été abattu. Et son frère était également un délinquant. De plus, il a agressé une gendarme juste avant. C'est clairement du foutage de gueule. Ils récoltent ce qu'ils sèment tous."
Ça devient un compte qui énumère les actes de la police maintenant…
Bizarrement le fait que Youssouf Traoré ait agressé une gendarme juste avant de s'être fait choper par la police personne en parle... On n'est plus féministes quand c'est sur les gendarmes ou de la part des Traoré 👀??
"Ptnn mais Au bout d’un moment Une honte cette famille Traoré, l’autre agresse une gendarme ils sont tous condamner à plusieurs reprises faire une manifestation interdite soutenue par des gens de LFI 🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️"
Moi je dis bravo Macron vraiment merci de faire voir aux gauchistes qui ont voté pour toi pour faire barrage à la haine à quel point tu es un grand démocrate ! Mais bon les cerveaux des gauchistes sont tellement mous que en 2027 ils vont voté l’héritier de macron pour faire barrage à la « haine » encore
Oui
Oui
Oui
Oui
Oui
Oui
oui
Oui
OUI
Oui
Oui
Oui
Oui
Oui
Oui
Oui!
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
@matthis_lefouerpc  tout à fait d'accord avec vous
"Oui, l'incitation à la haine et à la violence ne fait pas partie de la liberté d'expression"
Oui. Toute annonce de haine ou de violence publique doit être sanctionné.
Oui
Oui
"Oui. La liberté d'expression, ce n'est pas inciter au meurtre. Il y a plein de façons plus subtiles de critiquer quelqu'un que d'appeler à son lynchage (surtout en tant qu'artiste)."
Oui c'est normal. Pour rappel la liberté d'expression exclue les menaces de violences physiques que ce soit mort torture ou autre. N'en déplaise à la NUPES...
Oui
Oui il a raison ! Si on cautionne la haine contre le président alors comment pouvons dire à nos enfants de respecter leurs professeurs ! C’est quoi cette société ou sous couvert de droits d’expression on peut se permettre de ne pas avoir de respect pour celui qui dirige le pays ! C’est pas une opinion politique c’est de l’éducation et il y en a qui mélange tout !
Oui
"Sous le prétexte de la liberté d’expression, on prêche le lynchage, il est beau le monde 🤮🤮"
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Oui
"Oui, compte tenu des propos qui st plus que répréhensibles et en plus ds le cadre des festivités du 14 juillet, on ne peut mettre en scène des personnes qui véhiculent ce genre d’idée !"
"Oui. Appeler à tabasser quelqu’un, président ou autre, à coup de batte cloutée ce n’est pas de la liberté d’expression."
Oui
"Oui, ils ont raison."
Oui
Oui
Oui
Oui
"Oui, de telles paroles ne sont pas à dire lors d’un concert. Il existe un tas d’autres moyens pour communiquer, et surtout de manière plus intelligente et constructive que ça."
Oui
Oui
Oui
Oui
Oui
Oui :/
Oui
Oui
Oui
Oui
Oui
Oui
Oui
"Oui, pour un évènement tel que la fête nationale on ne peut pas mettre en valeur une personne qui a fait de l'incitation à la haine sur scène quelques jours avant. Peu importe notre opinion sur le président, on lui demande d'être chanteuse et de faire son taff, pas de la politique et encore moins de la manière dont elle l'a fait."
Oui
Oui
Oui
Oui
@noerires @camfrangieh on est ds la sauce
Oui
Oui
Oui
"Oui, incitation à la haine, à la violence, au m**rtre. On peut ne pas aimer Mac*on mais souhaiter la m*rt de qqn c'est grave."
"Oui, sans aucun doute ! Textes haineux incitants à la violence ! Si notre pays ne plaît plus aux extrémistes, qu’ils aillent voir ailleurs !"
Oui
Oui ce qu'elle a dit est grave
Oui largement
Oui
oui
"Oui, en tant qu’artise on a une image a tenir. Elle peux ne pas être d’accord et l’exprimer, mais inciter a la violence, contre le president ou qui que ce soit, ce n’est pas le même débat."
Oui
Oui
Oui
On appel cela un appel à la haine/violence !
Oui
Oui
Oui
"Bien sûr qu'elle a raison d'annuler le concert. Il y a une grosse différence entre appeler quelqu'un à être suspendu et frappé à l'aide de battes clouées (où il y aurait sang et chair comme elle le dit), et la liberté d'expression. Imaginez si on avait parlé de votre mère ou de votre père. Pensez-y."
Oui
Oui
OUI
Oui car c’est une incitation à la violence
Oui
"Elle a le droit d’exprimer son opinion sur l’actuel président, mais exprimer son opinion = différent d’ inciter à de la violence sur quelqu’un. Donc elle est sûrement allée trop loin…"
Oui
Oui
Oui
Oui
Oui
Oui
oui
oui
Oui
Oui
OUI annulation !
Oui
Oui
Oui
Oui
Oui
Oui
Oui
Ça devient insupportable ce compte…
Oui
Oui
Oui
Non ! Nous devons défendre la liberté d’expression et les libertés tout court
Oui car ce sont des propos d une violence inouïe et d appel à la violence qui sont illégaux .la France est un état de droit où tout citoyen quelques soi
Macron le petit prince fachiste qui fait encore une crise et qui met la pression sur une maire pour faire annuler un concert… 🤮
Izïa .. honte à elle 🤢 c’est un concert pas un meeting politique
Oui
Oui. Ses propos ne relève du fait d'apprécier macron et sa politique mais une incitation à la haine et a la violence
Bien sûr qu’ils ont raison. La chanteuse a menacé clairement. Elle ne peux pas avoir de nouveau de tels propos en public.
"Clairement. Liberté d'expression, oui c'est un droit fondamental. MAIS, il y a une manière de s'exprimer. On peut exprimer son désaccord d'une manière plus ""digne"""
"Non, la liberté d'expression existe en France donc interdit à un artiste de se produire pour des propos qui n'ont rien de répréhensibles par la loi n'est pas normal."
"Oui, honte à elle de se servir de sa notoriété pour appeler à la violence, au meurtre. Au contraire elle devrait s en servir pour prôner l apaisement ou alors juste chanter et fermer sa gueule sur le reste !"
Sans opinion
Non
"Non, liberté d'expression, et elle n'a pas demandé le lynchage de Macron."
"Non, et j'ai encore du mal à voir un appel au meurtre dans ses propos, lyncher quelqu'un veut pas dire tuer ou blesser nécessairement"
Elle a raison de l'annuler
Non
@aumont.constance va à l'actu 5 😮😮
"@lavoixdunord on a tjs po de reponse concernant @letouquetparisplage music beach festival,  un des festival les plus pollueur de france. 2/3 des artistes viennent et repartent en jet priver."
Non
Non mdr c'est quoi cette censure
"Non! On a toujours pas fixer ces sacrées limites de la liberté d'expression ?! Ah ça passe que quand c'est contre les musulmans, les arabes, les noirs et les asiatiques aussi!"
"Non, entre ça, l’arrêt de l’émission de Charline Vanhoenacker et une volonté de couper des réseaux sociaux pendant les émeutes c’est vraiment inquiétant cette position assumée de politique liberticide"
Non il y a un truc en france appelé loi sur laquelle il est marqué que l'on a le droit de caricaturer
"Non car nous sommes encore (?) libre de s'exprimer ! La prochaine étape c'est quoi ? On arrête d'écrire, d'imaginer un futur dystopique ?"
"Non, c'est simplement de la censure quoi qu'on fasse le gouvernement n'en a strictement rien à faire que ce soit réglo ou non, de plus on a aucun vrai moyen de faire entendre nos idées ou nos avis tout en ayant des résultats, donc à un moment certes ça va trop loin mais on y est obligé si on veut le strict minimum au niveau des résultats"
"Non, car tout d’abord la France est un pays où on est libre d’exprimer ce que l’on pense sur la République. Cela ne devrait donc pas empêcher la chanteuse de faire son concert"
"Non, elle mairie n est pas là pour juger des propos d une personne libre de s exprimé. Punir une personne sans qu elle était coupable devant la justice n est pas normale."
Non. La liberte d’expression doit être absolue et pour tous
Non. On n’arrête pas de nous bassiner à la liberté d’expression prétendue respectée par le gouvernement et plusieurs fois par jour leurs actes sont à l’opposé. La répression est leur seule réponse. Qui fait la preuve de leurs incompétences.
Bien sûr que non ! Nous sommes Charlie à géométrie variable ?
"Non, c'est juste une censure absurde et qui devrait inquiéter sur l'état de la liberté d'expression en France"
Annuler le concert de @iziamusic vous vouliez écrire ? NON AU NOM DE LA LIBERTÉ D’EXPRESSION !!!
Le prix de la sauce illustre bien notre consommation excessive de produits inutiles 😂
"Non, la liberté d’expression reste un droit dans notre pays."
Et quand on dit que la (véritable) liberté d’expression n’existe pas on nous prends pour des idiots…
Bien sûr que non ! On n'est pas en Corée du Nord !!
"Plutôt annuler* le concert j'imagine ;-; ? On va dire que c'est ça ptdr. Et du coup, on peut se poser la question de est-ce que les propos étaient raisonnable mais il est aussi évident que ce qu'elle a dit n'est pas réalisable et que ça vient critiquer le président surtout. Puis si on compare à d'autres événements artistiques (le hellfest au hasard) on voit que si c'est annulé c'est parce que ça attaque macron et pas du tout pour une question morale ou de sécurité ect"
"Non ! Annuler des concerts, couper les réseaux sociaux, activer les portables à distance pour espionner, … et puis quoi ?!"
@guillaume_dsmx check l'info sur Izia! Je crois que je vais définitivement écouter davantage ses sons haha
"NON, la dérive est grave totalitaire"
"Non, depuis quand on est poursuivi en justice parcequ’on parle mal de l’état ?"
@ennoolla dictature pure et dure.
Hugo il serait temps de présenter le journal de 20h00 like si t'es d'accord 👉🏾
Non alors on est plus Charlie?
"Non, la liberté d'expression est un droit inaliénable. Il faut cependant mesurer ses propos lorsque l'on est en public car tous n'ont pas la même opinion."
Non
Qui la connaît la chanteuse Izïa même
Non. Aucun maire n'a à remplacer la justice‚ si besoin de justice il y a ^^
Non elle a tort ! Les libertés reculent mais personne ne dit rien ou fait quoique ce soit .. Izïa a raison personne n’aime ce gouvernement et elle le fait savoir à sa manière les maires s’écrasent de plus en plus alors qu’ils devraient faire face ce sont à nos élus de monter en première ligne pour défendre nos intérêts … pas se coucher devant la moindre menace ..
@gueribo.ynk 😂
"J'avoue que la news sur youssif traoré m'a un peu paumée ""tué lors d'une interpellation, est sorti de l'hôpital"" 😭"
"Non, liberté d’expression tout simplement…"
Le pompier mort on attend toujours.
Y’a a ras le bol de cette famille là ! Toujours des histoires
je trouve les questions beaucoup moins ambiguës qu’avant et assez previbles 😪
Non
@amyddicted.tobooks tiens tiens 🔥
Non
Annoncer ? Plutôt annuler non ?
Non
"Non, où est passer la « Charlie » attitude ?🧐"
Non
Non
Non
La police a un sérieux problème en France…
"Non, c’est effrayant ce qui se passe en France….."
"@hugodecrypte Annoncer ? De vouloir ""annuler"", non ?"
Non
C'est scandaleux liberté d'expression soutien infini à @iziamusic
Non
Non
"Non. Exprimer sa haine contre un président, ça existe depuis que le mot président existe. La liberté d'expression est ESSENTIELLE. Force à Izia"
Non
Non
Non
Non
Non
La guerre au Soudan c’est une dinguerie !! Et c’est 0 médiatisé je suis choqué
Non
Oui
Non
Oh oh oh il l’ont pas loupé le Youssouf !
"Annuler ? Non elle ne devrait pas le faire, déjà rien que l'état ne doit pas s''attaquer à la liberté d' expression, (un artiste peut s'exprimer et protester sur scène), alors une mairie... Qui sont-ils pour se permettre ceci ??"
Non
Absolument pas. Répression. Répression répression.
Oui !
Oui totalement c'est pas à un artiste en scène qu'il doit tenir de tel propos
Oui
Oui
Non
"Non. C’est une enieme tentative de balayer sous le tapis la colere des gens et de dire circulez ya rien a voir, ya pas de violence policiere, les hopitaux et les ecoles vont tres bien et Macron est le meilleur president de tout l’univers, on devrait dire merci qu’il daigne nous diriger."
Non
❤️
❤️
Oui allez hop
Nonn
De vouloir annoncer ou renoncer ? Pas clair 🙃
"Les journalistes veulent être trop près pour avoir l'exclusivité, la meilleure image et ils s'en foutent que les forces de l'ordre fassent leur boulot eux. Ils se font bouger parce qu'ils sont collés au dispositif, bien fait pour eux."
Non. On est plus charlie quand ça parle plus d'arabes ?
Non
Sans opinion
Non
"Non c’est une artiste qui s’est faite la porte parole d’une partie de la population révoltée par la politique aberrante de ce président ivre de son pouvoir. La France prends un tournant vraiment inquiétant, Emmanuel Macron pourrait se rebaptiser Emmanuel Lepen"
"Oui, l'extrême gauche devrait faire attention aux propos tenus."
Oui
Non !
Non
Oui
Oui car c'est une incitation à la haine.
"Une gestionnaire avec des objectifs tellement ambitieux envers ses clients, une femme qui aime et se soucie du bien-être des autres, vous êtes magnifique en matière d'investissement @iamnaomiistellaa__"
Non c’est scandaleux
"La manif étant interdite, elle n'aurait pas dû avoir lieu et il n'y aurait eu ni arrestation, ni œil crevé."
"Oui. Elle peut exprimer des opinions politiques lors de ses concerts, mais un appel au lynchage est tout simplement illégal."
Non
Non
Non. Tout le monde a le droit de penser ce qu'il veut .
Non
Non
Non
"Non, il y a une enquête ok, mais le maire n'est pas un juge #séparationdespouvoirs"
"Annoncer je ne sais pas, mais dénoncer non plus."
Non
Non c'est une aberration
Oui !
Non
Non
Non
"Étonnant, vous ne parlez pas du motif de l’arrestation de Youssouf Traoré! Un peu de partie pris ?"
Non
Non
Oui
Non
NON
Non
Non
Non
Non vraiment c'est aberrant
Ahahahahahahhahhahahahahaha
"Pourquoi est-ce qu'on précise toujours bien ce qu'a fait la police sans dire les raisons qu'il y a derrière ? Quand on lit ton post on dirait que sans aucune raison des flics qui passaient par là ont vu un noir et, épris d'un élan de racisme aiguë ils lui ont sauté au visage pour le tabasser"
Oui
Oui
"La question de fin, vous vous êtes trompés vous avez écrit « annoncer » au lieu d’ « annuler »"
NON
Non
"Non. Elle devrait être autorisée à se produire. Notre autres devient une dictature, on ne peut plus critiquer le pouvoir en place !!!"
"Sacré Youssouf, pourtant il précise pas qu'il tabassait une policière juste avant. D'ailleurs sur la vidéo il ne prend aucun coup dans l'oeil, comment peut-il être aussi gonflé ? Mensonge, blessure auto infligée ? Venant d'une famille de délinquants y'aurait rien d'étonnant"
Non
"Imaginez si « Hexagone » de Renaud sortait actuellement, il se ferait tuer par tout les politiques hormis LFI et aussi par chaînes TV comme Cnews et BFM"
Sans opinion
Non
"Non. La liberté d'expression, c'est vraiment quand ça les arrange en France..."
MAIS PUTAIN CE NEST PAS QUE L’OEIL !!! FRACTURE DU NEZ TRAUMATISME CRANIEN CONTUSION ET SUR LE CORPS (LOMBAIRE ABDOMINAUX THORAX) JETAIS CONTENTE MALHEUREUSEMENT QUE CE SOIR AUSSI VISIBLE À L’OEIL CAR JE SAVAIS QUE CE SERAIT NIÉ ET VOILA. Ils en auraient meme pas parlé de toute maniere sinon. Vous croyez quil est partial non pas du tout. Suivez des médias eux engagés pour le coup et qui donnent les infos de l’intérieur.
"Non, elle dit ce qu’elle pense, à aucun moment elle n’a été déplacée ou vulgaire. Si on devait prendre de telles décisions à chaque fois que le gouvernement n’aime pas quelque chose….."
Non déjà juridiquement ca ne va pas. et pour la subjectivité de savoir si « elle a raison » : ce nest pas compliqué de se dire que non. Quand un artiste critique un gouvernement ailleurs et quil est boycotté on appelle ça de la dictature…. Mais quand on laisse en roue libre des pedophiles là cest la liberté de quoi ? Moi je ne separe jamais l’artiste de la personne mais là il ny a pas de delit ni crime donc HORS SUJET
Non
NON
"Le débat c'est plutôt ""annuler"" et pas ""annoncer"" non ? 🥶"
Sans opinion
non
"Youssouf, si une manif est interdite et bien elle est interdite. Si tu braves l’interdiction, et qu’en plus tu es toi-même violent, ben faut pas t’étonner des conséquences."
"Purée 🤬, où va-t-on? 😮"
Oui
NON
Oui.
NON
Non
Beaucoup devrait partir vivre dans les pays où la didacture sévit et où il n’y a pas de liberté d’expression !!!Nous on serait tranquille et vous vous comprendrez la tenue de vos propos !
non
Clairement non
Vous avez (encore) omis des informations très importantes sur l’affaire Youssouf. À croire que vous voulez pas être objectif… 🙄
Non
@thomas_kfmn
Nsp
"Y'avait tellement de choses à dire sur la sécheresse et on a le droit à de la putain de sauce piquante, on s'en balec srx"
"Oui. La liberté d'expression n'inclut pas les mensonges, les appels à la violence, le discours de haine (qui n'est pas un discours basé sur des Statistiques qui blessent certains dans leur incompréhension) où encore les menaces de mort. Cette annulation de concert est amplement méritée."
"Non, y a des artistes accusés de truc bien plus horrible qui pourtant sont invités partout, boycottez toutes ces personnes et après on parlera d’elle"
Oui
Oui
Non
Non
"Par contre tous ceux qui défendent Izïa en parlant de liberté d’expression ?? On parle d’incitation au lynchage là, ça rentre pas dans le périmètre de la liberté d’expression. Vraiment un peuple de teu-bés c’est ouf."
Rip demain je pars à Vichy 💀
Non
Non
Intervention policière violente* pas musclée
Non
"Oui absolument. Les propos tenus pendant son dernier concert sont abjectes. L’appel au lynchage, au meurtre ne doit pas être permis. La démocratie, c’est accepter qu’un président soit élu par une majorité de Français (déjà choisi par une majorité de Français au 1er tour ) ."
Non
Non
"Non, sauf bien sûr si ce pays n'est plus celui de Charli...."
Oui
C'est la fin de la liberté d'expression en France !
Oui. La fonction (et la démocratie) impose le respect.
Oui
"Oui. Je comprend qu’il y a une nécessité à maintenir la liberté d’expression, cependant touts « propose haineux » ne peuvent pas être tolérés selon moi…peux importe qui il vise! Imaginez si elle parlait d’une personne autre que le président, qui bien sûr n’est pas forcément aimé par la grande majorité du publique, la réaction serait différente je pense."
Vraiment Hugo tes questions ces derniers jours c'est vraiment « l'état français a-t-il raison de glisser dangereusement vers la dictature » ? Tu as conscience que c'est ce que veulent dire tes derniers sondages quand même ?
"Non, c'est de la censure.  Pendant ce temps là les vi*leurs et les gens vraiment violents se produisent tranquille"
oui
Non
Non. Liberté d'expression ? 🤔
